19910,the one with less traffic/,that is starbucks.
19911,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19912,yes please. thanks.,"okay, i will set the gps. "
19913,thank you car!,you're welcome
19914,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
19915,the one with less traffic/,that is starbucks.
19916,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19917,yes please. thanks.,"okay, i will set the gps. "
19918,thank you car!,you're welcome
19919,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
19920,the one with less traffic/,that is starbucks.
19921,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19922,yes please. thanks.,"okay, i will set the gps. "
19923,thank you car!,you're welcome
19924,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
19925,the one with less traffic/,that is starbucks.
19926,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19927,yes please. thanks.,"okay, i will set the gps. "
19928,thank you car!,you're welcome
19929,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
19930,the one with less traffic/,that is starbucks.
19931,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19932,yes please. thanks.,"okay, i will set the gps. "
19933,thank you car!,you're welcome
19934,what is the weather like in boston,what would you like to know about boston's weather?
19935,what is the highest temperature?,"sunday is predicted to have the week's highest temperature in boston, at 100f"
19936,"oh great, thanks. ",you're welcome. 
19937,what is the weather like in boston,what would you like to know about boston's weather?
19938,what is the highest temperature?,"sunday is predicted to have the week's highest temperature in boston, at 100f"
19939,"oh great, thanks. ",you're welcome. 
19940,what is the weather like in boston,what would you like to know about boston's weather?
19941,what is the highest temperature?,"sunday is predicted to have the week's highest temperature in boston, at 100f"
19942,"oh great, thanks. ",you're welcome. 
19943,what is the weather like in boston,what would you like to know about boston's weather?
19944,what is the highest temperature?,"sunday is predicted to have the week's highest temperature in boston, at 100f"
19945,"oh great, thanks. ",you're welcome. 
19946,what is the weather like in boston,what would you like to know about boston's weather?
19947,what is the highest temperature?,"sunday is predicted to have the week's highest temperature in boston, at 100f"
19948,"oh great, thanks. ",you're welcome. 
19949,what is the weather like in boston,what would you like to know about boston's weather?
19950,what is the highest temperature?,"sunday is predicted to have the week's highest temperature in boston, at 100f"
19951,"oh great, thanks. ",you're welcome. 
19952,is it going to be cloudy in the next 7 days,what city would you like to know about being cloudy?
19953,mountain view,it will not be cloudy in mountain view this week.
19954,thank you.,you're welcome.
19955,is it going to be cloudy in the next 7 days,what city would you like to know about being cloudy?
19956,mountain view,it will not be cloudy in mountain view this week.
19957,thank you.,you're welcome.
19958,is it going to be cloudy in the next 7 days,what city would you like to know about being cloudy?
19959,mountain view,it will not be cloudy in mountain view this week.
19960,thank you.,you're welcome.
19961,is it going to be cloudy in the next 7 days,what city would you like to know about being cloudy?
19962,mountain view,it will not be cloudy in mountain view this week.
19963,thank you.,you're welcome.
19964,is it going to be cloudy in the next 7 days,what city would you like to know about being cloudy?
19965,mountain view,it will not be cloudy in mountain view this week.
19966,thank you.,you're welcome.
19967,is it going to be cloudy in the next 7 days,what city would you like to know about being cloudy?
19968,mountain view,it will not be cloudy in mountain view this week.
19969,thank you.,you're welcome.
19970,take me to the nearest cafe,the nearest cafe is 5 miles away. would you like more info?
19971,"yes, please, if it's the best location you could show me its address on the map and then pick the quickest route to get there",philz is the nearest cafe at 5 miles away. it's located at 583 alester avenue. would you like me to set the navigation?
19972,"yes, please do that.",setting gps for philz cafe at 583 alester avenue 5 miles away with no traffic.
19973,"thank you, car.",you're welcome.
19974,take me to the nearest cafe,the nearest cafe is 5 miles away. would you like more info?
19975,"yes, please, if it's the best location you could show me its address on the map and then pick the quickest route to get there",philz is the nearest cafe at 5 miles away. it's located at 583 alester avenue. would you like me to set the navigation?
19976,"yes, please do that.",setting gps for philz cafe at 583 alester avenue 5 miles away with no traffic.
19977,"thank you, car.",you're welcome.
19978,take me to the nearest cafe,the nearest cafe is 5 miles away. would you like more info?
19979,"yes, please, if it's the best location you could show me its address on the map and then pick the quickest route to get there",philz is the nearest cafe at 5 miles away. it's located at 583 alester avenue. would you like me to set the navigation?
19980,"yes, please do that.",setting gps for philz cafe at 583 alester avenue 5 miles away with no traffic.
19981,"thank you, car.",you're welcome.
19982,take me to the nearest cafe,the nearest cafe is 5 miles away. would you like more info?
19983,"yes, please, if it's the best location you could show me its address on the map and then pick the quickest route to get there",philz is the nearest cafe at 5 miles away. it's located at 583 alester avenue. would you like me to set the navigation?
